object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at,type_zh,material_zh,description_zh,artist_zh,artist
5715,动物末端（跪着的怪物）,Animal finial (kneeling monster),200-500,14,Metal Arts,Bronze,Bronze,H. 4 in x W. 2 in,2,,https://searchcollection.asianart.org/objects/2882/animal-finial-kneeling-monster?ctx=0daadffc854885a36f182d01c611485583b27350&idx=1551,https://searchcollection.asianart.org/internal/media/dispatcher/11880/preview,,The Avery Brundage Collection,B60B455,2026-06-03,1,,,金属艺术,青铜,青铜,,
5716,袖子重量，一双中的一双,"Sleeve weight, one of a pair",300-600,13,Metal Arts,Bronze,Bronze,H. 2 3/4 in x W. 3 in,2,,https://searchcollection.asianart.org/objects/2936/sleeve-weight-one-of-a-pair?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=1599,https://searchcollection.asianart.org/internal/media/dispatcher/12353/preview,,The Avery Brundage Collection,B60B821,2026-06-03,1,,,金属艺术,青铜,青铜,,
5717,贴花，一对中的一个,"Applique, one of a pair",300-100 BCE,10,Metal Arts,Bronze,Bronze,"H. 2 1/4 in x W. 1 3/4 in, H. 5.7 cm x W. 4.5 cm",2,,https://searchcollection.asianart.org/objects/2947/applique-one-of-a-pair?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=1608,https://searchcollection.asianart.org/internal/media/dispatcher/12120/preview,,The Avery Brundage Collection,B60B665,2026-06-03,1,,,金属艺术,青铜,青铜,,
5718,贴花，一对中的一个,"Applique, one of a pair",300-100 BCE,10,Metal Arts,Bronze,Bronze,"H. 2 1/4 in x W. 1 3/4 in, H. 5.7 cm x W. 4.5 cm",2,,https://searchcollection.asianart.org/objects/2948/applique-one-of-a-pair?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=1609,https://searchcollection.asianart.org/internal/media/dispatcher/12121/preview,,The Avery Brundage Collection,B60B666,2026-06-03,1,,,金属艺术,青铜,青铜,,
5719,袖子重量，一双中的一双,"Sleeve weight, one of a pair",300-600,13,Metal Arts,Bronze,Bronze,H. 2 3/4 in x W. 3 in,2,,https://searchcollection.asianart.org/objects/2984/sleeve-weight-one-of-a-pair?ctx=0478ba0b72bd4ae549ab63616f3dded2e0ac3886&idx=1638,https://searchcollection.asianart.org/internal/media/dispatcher/12338/preview,,The Avery Brundage Collection,B60B808,2026-06-03,1,,,金属艺术,青铜,青铜,,
5720,兰斯屁股,Lance butt,500-400 BCE,4,Metal Arts,Bronze,Bronze,H. 5 1/2 in x W. 1 1/2 in,2,,https://searchcollection.asianart.org/objects/2986/lance-butt?ctx=0478ba0b72bd4ae549ab63616f3dded2e0ac3886&idx=1640,https://searchcollection.asianart.org/internal/media/dispatcher/12347/preview,,The Avery Brundage Collection,B60B815,2026-06-03,1,,,金属艺术,青铜,青铜,,
5721,战车改装,Chariot fitting,300-200 BCE,10,Metal Arts,Bronze,Bronze,"H. 5 1/2 in x W. 2 in, H. 14.0 cm x W. 5.1 cm",2,,https://searchcollection.asianart.org/objects/2992/chariot-fitting?ctx=fb47abce59886240b012043c4822e1170c7fbc0c&idx=1645,https://searchcollection.asianart.org/internal/media/dispatcher/12377/preview,,The Avery Brundage Collection,B60B841,2026-06-03,1,,,金属艺术,青铜,青铜,,
5722,轮毂盖，一对中的一个,"Hub cap, one of a pair",300-221 BCE,10,Metal Arts,Bronze,Bronze,H. 2 3/4 in x W. 2 5/8 in,2,,https://searchcollection.asianart.org/objects/3043/hub-cap-one-of-a-pair?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=1681,https://searchcollection.asianart.org/internal/media/dispatcher/12877/preview,,The Avery Brundage Collection,B60B1073,2026-06-03,1,,,金属艺术,青铜,青铜,,
5723,带有花卉图案的罐子,Jar with floral patterns,1271-1368,25,Ceramics,"High-fired ceramic with incised decoration under glaze
(Cizhou ware)","High-fired ceramic with incised decoration under glaze
(Cizhou ware)","H. 11 in x Diam. 9 7/8 in, H. 28 cm x Diam. 25.1 cm",2,,https://searchcollection.asianart.org/objects/3057/jar-with-floral-patterns?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=1695,https://searchcollection.asianart.org/internal/media/dispatcher/60126/preview,,The Avery Brundage Collection,B60P277,2026-06-03,1,,,陶瓷,釉下雕花高烧陶瓷（磁州瓷）,釉下雕花高烧陶瓷（磁州瓷）,,
5724,莲花卷轴杯架,Cup stand with lotus scrolls,1368-1398,26,Ceramics,Porcelain with underglaze decoration,Porcelain with underglaze decoration,"H. 1 in x Diam. 7 1/2 in, H. 2.5 cm x Diam. 19.1 cm",2,,https://searchcollection.asianart.org/objects/3080/cup-stand-with-lotus-scrolls?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=1713,https://searchcollection.asianart.org/internal/media/dispatcher/17161/preview,,The Avery Brundage Collection,B60P1214,2026-06-03,1,,,陶瓷,釉下装饰瓷器,釉下装饰瓷器,,
5725,莲花卷轴碗,Bowl with lotus scroll,1500-1600,26,Ceramics,Porcelain with underglaze-blue and later overglaze-gold decoration,Porcelain with underglaze-blue and later overglaze-gold decoration,"H. 2 3/8 in x Diam. 5 3/8 in, H. 6.1 cm x Diam. 13.7 cm",2,,https://searchcollection.asianart.org/objects/3083/bowl-with-lotus-scroll?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=1715,https://searchcollection.asianart.org/internal/media/dispatcher/17276/preview,,The Avery Brundage Collection,B60P1296,2026-06-03,1,,,陶瓷,釉下蓝和后来釉上金装饰的瓷器,釉下蓝和后来釉上金装饰的瓷器,,
5726,花瓶,Bottle vase,1600-1700,27,Ceramics,Porcelain,Porcelain,H. 9 in x W. 2 1/4 in,2,,https://searchcollection.asianart.org/objects/3084/bottle-vase?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=1716,https://searchcollection.asianart.org/internal/media/dispatcher/17285/preview,,The Avery Brundage Collection,B60P1306,2026-06-03,1,,,陶瓷,瓷器,瓷器,,
5727,花瓶,Bottle vase,1600-1700,27,Ceramics,Porcelain,Porcelain,H. 9 in x W. 3 1/4 in,2,,https://searchcollection.asianart.org/objects/3085/bottle-vase?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=1717,https://searchcollection.asianart.org/internal/media/dispatcher/17286/preview,,The Avery Brundage Collection,B60P1307,2026-06-03,1,,,陶瓷,瓷器,瓷器,,
5728,花瓶形状的仪式对象丛,Vase in the shape of a ritual object cong,1127-1279,23,Ceramics,High-fired ceramic with glaze (Guan ware),High-fired ceramic with glaze (Guan ware),"H. 10 3/8 in x Diam. 4 in, H. 26.4 cm x Diam. 10.2 cm",2,,https://searchcollection.asianart.org/objects/3088/vase-in-the-shape-of-a-ritual-object-cong?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=1719,https://searchcollection.asianart.org/internal/media/dispatcher/67639/preview,,The Avery Brundage Collection,B60P1444,2026-06-03,1,,,陶瓷,釉烧陶瓷（官窑）,釉烧陶瓷（官窑）,,
5729,水容器,Water container,1736-1795,27,Ceramics,Porcelain with glaze,Porcelain with glaze,H. 2 1/4 in x W. 4 3/8 in,2,,https://searchcollection.asianart.org/objects/3108/water-container?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=1736,https://searchcollection.asianart.org/internal/media/dispatcher/17799/preview,,The Avery Brundage Collection,B60P1734,2026-06-03,1,,,陶瓷,釉面瓷器,釉面瓷器,,
5730,茎杯，一对中的一个,"Stem cup, one of a pair",1723-1735,27,Ceramics,Porcelain with celadon glaze,Porcelain with celadon glaze,H. 3 1/2 in x Diam. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3112/stem-cup-one-of-a-pair?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=1740,https://searchcollection.asianart.org/internal/media/dispatcher/18696/preview,,The Avery Brundage Collection,B60P2094,2026-06-03,1,,,陶瓷,青瓷釉瓷器,青瓷釉瓷器,,
5731,小罐子,Small jar,1300-1500,26,Ceramics,High-fired ceramic,High-fired ceramic,"H. 3 1/2 in x Diam. 3 5/8 in, H. 8.9 cm x Diam. 9.2 cm",2,,https://searchcollection.asianart.org/objects/3116/small-jar?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=1744,https://searchcollection.asianart.org/internal/media/dispatcher/17909/preview,,The Avery Brundage Collection,B60P1804,2026-06-03,1,,,陶瓷,高烧陶瓷,高烧陶瓷,,
5732,带花卷轴的碗,Bowl with flower scrolls,1368-1398,26,Ceramics,Porcelain with underglaze decoration,Porcelain with underglaze decoration,"H. 4 1/4 in x Diam. 8 in, H. 10.8 cm x Diam. 20.4 cm",2,,https://searchcollection.asianart.org/objects/3121/bowl-with-flower-scrolls?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=1749,https://searchcollection.asianart.org/internal/media/dispatcher/18719/preview,,The Avery Brundage Collection,B60P2111,2026-06-03,1,,,陶瓷,釉下装饰瓷器,釉下装饰瓷器,,
5733,带有滚动牡丹图案的罐子,Jar with design of scrolling peonies,1279-1368,25,Ceramics,"High-fired ceramic with sgraffito decoration under glaze
(Cizhou ware)","High-fired ceramic with sgraffito decoration under glaze
(Cizhou ware)","H. 8 1/2 in x Diam. 9 1/8 in, H. 21.6 cm x Diam. 23.2 cm",2,,https://searchcollection.asianart.org/objects/3143/jar-with-design-of-scrolling-peonies?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=1767,https://searchcollection.asianart.org/internal/media/dispatcher/21684/preview,,The Avery Brundage Collection,B63P5+,2026-06-03,1,,,陶瓷,釉下红烧瓷（磁州瓷）,釉下红烧瓷（磁州瓷）,,
5734,碗,Bowl,1300-1500,26,Ceramics,Porcelain,Porcelain,"H. 3 5/8 in x Diam. 8 in, H. 9.2 cm x Diam. 20.3 cm",2,,https://searchcollection.asianart.org/objects/3144/bowl?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=1768,https://searchcollection.asianart.org/internal/media/dispatcher/21994/preview,,The Avery Brundage Collection,B64P22,2026-06-03,1,,,陶瓷,瓷器,瓷器,,
5735,坐在莲花宝座上的菩萨，一对中的一个,"Bodhisattva sitting on a lotus throne, one of a pair",1300-1400,25,Sculpture,High-fired ceramic with three-color glaze,High-fired ceramic with three-color glaze,H. 9 1/2 in x W. 3 1/2 in,2,,https://searchcollection.asianart.org/objects/3145/bodhisattva-sitting-on-a-lotus-throne-one-of-a-pair?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=1769,https://searchcollection.asianart.org/internal/media/dispatcher/22019/preview,,The Avery Brundage Collection,B64P41,2026-06-03,1,,,雕塑,三色釉高温烧制陶瓷,三色釉高温烧制陶瓷,,
5736,坐在莲花宝座上的菩萨，一对中的一个,"Bodhisattva sitting on a lotus throne, one of a pair",1300-1400,25,Sculpture,High-fired ceramic with three-color glaze,High-fired ceramic with three-color glaze,H. 9 1/4 in x W. 3 3/4 in,2,,https://searchcollection.asianart.org/objects/3146/bodhisattva-sitting-on-a-lotus-throne-one-of-a-pair?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=1770,https://searchcollection.asianart.org/internal/media/dispatcher/22020/preview,,The Avery Brundage Collection,B64P42,2026-06-03,1,,,雕塑,三色釉高温烧制陶瓷,三色釉高温烧制陶瓷,,
5737,小型容器（滴管）,Small vessel (water dropper),1206-1234,23,Ceramics,High-fired ceramic with cream glaze,High-fired ceramic with cream glaze,"H. 2 5/8 in x W. 5 3/4 in, H. 6.6 cm x W. 14.5 cm",2,,https://searchcollection.asianart.org/objects/3171/small-vessel-water-dropper?ctx=dc459639e22652c838bb00a18d0b32df7de69aac&idx=1787,https://searchcollection.asianart.org/internal/media/dispatcher/29335/preview,,Gift of Joe Yuey in honor of Mrs. Vyolet Lum Chu,B87P7,2026-06-03,1,,,陶瓷,奶油釉高温陶瓷,奶油釉高温陶瓷,,
5738,孔雀,Peacock,1644-1911,27,Jade And Stones,Nephrite,Nephrite,"H. 2 1/4 in x W. 4 1/2 in x D. 2 3/4 in, H, 5.7 cm x W. 11.4 cm x 7.0 cm",2,,https://searchcollection.asianart.org/objects/3214/peacock?ctx=d827133da378c017078ad223e6d908398198b465&idx=1812,https://searchcollection.asianart.org/internal/media/dispatcher/14261/preview,,The Avery Brundage Collection,B60J334,2026-06-03,1,,,玉石与石头,软玉,软玉,,
5739,带分割的板块,Plate with divisions,1644-1911,27,Jade And Stones,Nephrite,Nephrite,"H. 3/4 in x Diam. 11 5/8 in, H. 1.9 cm x Diam. 29.5 cm",2,,https://searchcollection.asianart.org/objects/3219/plate-with-divisions?ctx=d827133da378c017078ad223e6d908398198b465&idx=1813,https://searchcollection.asianart.org/internal/media/dispatcher/15148/preview,,The Avery Brundage Collection,B60J840,2026-06-03,1,,,玉石与石头,软玉,软玉,,
5740,罐子,Jar,618-907,18,Ceramics,Earthenware with glaze,Earthenware with glaze,"H. 6 3/4 in x Diam. 4 5/8 in, H. 16.8 cm x Diam. 10.2 cm",2,,https://searchcollection.asianart.org/objects/3233/jar?ctx=d827133da378c017078ad223e6d908398198b465&idx=1815,https://searchcollection.asianart.org/internal/media/dispatcher/24488/preview,,The Avery Brundage Collection,B70P19,2026-06-03,1,,,陶瓷,釉陶,釉陶,,
5741,古代玉器形状的花瓶,Vase in the shape of an ancient jade vessel,1127-1368,25,Ceramics,"High-fired ceramic with molded design under glaze
(Longquan ware)","High-fired ceramic with molded design under glaze
(Longquan ware)","H. 16 1/4 in x Diam. 5 7/8 in, H. 41.3 cm x Diam. 14.9 cm",2,,https://searchcollection.asianart.org/objects/3242/vase-in-the-shape-of-an-ancient-jade-vessel?ctx=d827133da378c017078ad223e6d908398198b465&idx=1823,https://searchcollection.asianart.org/internal/media/dispatcher/21172/preview,,The Avery Brundage Collection,B62P94,2026-06-03,1,,,陶瓷,釉下模压设计的高温陶瓷（龙泉窑）,釉下模压设计的高温陶瓷（龙泉窑）,,
5742,牡丹卷轴设计的香炉,Incense burner with design of peony scrolls,1127-1279,23,Ceramics,"High-fired ceramic with molded design under glaze
(Longquan ware)","High-fired ceramic with molded design under glaze
(Longquan ware)","H. 4 3/8 in x Diam. 5 1/2 in, H. 11.2 cm x Diam. 14 cm",2,,https://searchcollection.asianart.org/objects/3249/incense-burner-with-design-of-peony-scrolls?ctx=bba34d81190f20b9c10c89ad3fe262e0ddaf8ecb&idx=1828,https://searchcollection.asianart.org/internal/media/dispatcher/21281/preview,,The Avery Brundage Collection,B62P151,2026-06-03,1,,,陶瓷,釉下模压设计的高温陶瓷（龙泉窑）,釉下模压设计的高温陶瓷（龙泉窑）,,
5743,带有细长圆柱形颈和碟形口的花瓶,Vase with an elongated cylindrical neck and a dish-shaped mouth,960-1279,21,Ceramics,"High-fired ceramic with grooved decoration under glaze
(Longquan ware)","High-fired ceramic with grooved decoration under glaze
(Longquan ware)","H. 5 3/4 in x Diam. 3 1/8 in, H. 14.6 cm x Diam. 7.9 cm",2,,https://searchcollection.asianart.org/objects/3252/vase-with-an-elongated-cylindrical-neck-and-a-dishshaped-mo?ctx=bba34d81190f20b9c10c89ad3fe262e0ddaf8ecb&idx=1830,https://searchcollection.asianart.org/internal/media/dispatcher/21289/preview,,The Avery Brundage Collection,B62P156,2026-06-03,1,,,陶瓷,釉下带凹槽装饰的高温陶瓷（龙泉窑）,釉下带凹槽装饰的高温陶瓷（龙泉窑）,,
5744,方形盘子，一个男孩玩幸运符号的场景,Square dish with a scene of a boy playing with lucky symbols,1644-1911,27,Metal Arts,Brass with enamels,Brass with enamels,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3261/square-dish-with-a-scene-of-a-boy-playing-with-lucky-symbols?ctx=bba34d81190f20b9c10c89ad3fe262e0ddaf8ecb&idx=1835,https://searchcollection.asianart.org/internal/media/dispatcher/18790/preview,,The Avery Brundage Collection,B60P2200,2026-06-03,1,,,金属艺术,带搪瓷的黄铜,带搪瓷的黄铜,,
5745,小碟，一套六个中的一个,"Small dish, one of a set of six",1800-1850,27,Metal Arts,Enamel on metal,Enamel on metal,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3262/small-dish-one-of-a-set-of-six?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1836,https://searchcollection.asianart.org/internal/media/dispatcher/18791/preview,,The Avery Brundage Collection,B60P2201,2026-06-03,1,,,金属艺术,金属搪瓷,金属搪瓷,,
5746,小碟，一套六个中的一个,"Small dish, one of a set of six",1800-1850,27,Metal Arts,Enamel on metal,Enamel on metal,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3263/small-dish-one-of-a-set-of-six?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1837,https://searchcollection.asianart.org/internal/media/dispatcher/18794/preview,,The Avery Brundage Collection,B60P2203,2026-06-03,1,,,金属艺术,金属搪瓷,金属搪瓷,,
5747,小碟，一套六个中的一个,"Small dish, one of a set of six",1800-1850,27,Metal Arts,Painted enamel,Painted enamel,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3264/small-dish-one-of-a-set-of-six?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1838,https://searchcollection.asianart.org/internal/media/dispatcher/18795/preview,,The Avery Brundage Collection,B60P2204,2026-06-03,1,,,金属艺术,画珐琅,画珐琅,,
5748,小碟，一套六个中的一个,"Small dish, one of a set of six",1800-1850,27,Metal Arts,Enamel on metal,Enamel on metal,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3265/small-dish-one-of-a-set-of-six?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1839,https://searchcollection.asianart.org/internal/media/dispatcher/18796/preview,,The Avery Brundage Collection,B60P2205,2026-06-03,1,,,金属艺术,金属搪瓷,金属搪瓷,,
5749,小碟，一套六个中的一个,"Small dish, one of a set of six",1750-1800,27,Metal Arts,Enamel on metal,Enamel on metal,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3266/small-dish-one-of-a-set-of-six?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1840,https://searchcollection.asianart.org/internal/media/dispatcher/18808/preview,,The Avery Brundage Collection,B60P2212,2026-06-03,1,,,金属艺术,金属搪瓷,金属搪瓷,,
5750,荷塘鸳鸯菊花形菜,Chrysanthemum-shaped dish with mandarin duck in a lotus pond,1115-1234,24,Ceramics,Porcelain with molded decoration under glaze (Ding ware),Porcelain with molded decoration under glaze (Ding ware),"H. 1 in x Diam. 5 1/2 in, H. 2.5 cm x Diam. 14 cm",2,,https://searchcollection.asianart.org/objects/3277/chrysanthemumshaped-dish-with-mandarin-duck-in-a-lotus-pond?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1847,https://searchcollection.asianart.org/internal/media/dispatcher/17378/preview,,The Avery Brundage Collection,B60P1394,2026-06-03,1,,,陶瓷,釉下模压装饰瓷器（丁瓷）,釉下模压装饰瓷器（丁瓷）,,
5751,坐着的狮子,Seated lion,618-907,18,Ceramics,Stoneware with glaze,Stoneware with glaze,"H. 9 1/4 in x W. 5 1/8 in x D. 5 1/4 in, H. 23.5 cm x W. 13.0 cm x D. 13.3 cm",2,,https://searchcollection.asianart.org/objects/3289/seated-lion?ctx=836aceb42d4ad47027fbe550910494fffb41532b&idx=1855,https://searchcollection.asianart.org/internal/media/dispatcher/16971/preview,,The Avery Brundage Collection,B60P528,2026-06-03,1,,,陶瓷,釉面石器,釉面石器,,
5752,双耳瓶,Amphora,618-907,18,Ceramics,Stoneware with glaze,Stoneware with glaze,"H. 18 1/2 in x Diam. 10 in, H. 47 cm x Diam. 25.4 cm",2,,https://searchcollection.asianart.org/objects/3291/amphora?ctx=836aceb42d4ad47027fbe550910494fffb41532b&idx=1857,https://searchcollection.asianart.org/internal/media/dispatcher/17090/preview,,The Avery Brundage Collection,B60P1143,2026-06-03,1,,,陶瓷,釉面石器,釉面石器,,
5753,花瓶上有女人骑马的场景,Bottle vase with the scene of ladies on horses,1736-1795,27,Ceramics,Copper alloy with enamel,Copper alloy with enamel,"H. 9 in x Diam. 4 3/4 in, H. 22.9 cm x Diam. 12.1 cm",2,,https://searchcollection.asianart.org/objects/3296/bottle-vase-with-the-scene-of-ladies-on-horses?ctx=4100fac75d1b3ed669ef20667d920ead0665e432&idx=1861,https://searchcollection.asianart.org/internal/media/dispatcher/16136/preview,,The Avery Brundage Collection,B60P9+,2026-06-03,1,,,陶瓷,搪瓷铜合金,搪瓷铜合金,,
5754,带有许愿棒的花瓶,Vase with wish-granting wands,1662-1722,27,Ceramics,Porcelain with glaze,Porcelain with glaze,"H. 8 1/4 in x Diam. 4 in, H. 21 cm x Diam. 10.2 cm",2,,https://searchcollection.asianart.org/objects/3338/vase-with-wishgranting-wands?ctx=c63623b09864477728fbe42e9cbfad933af18660&idx=1888,https://searchcollection.asianart.org/internal/media/dispatcher/21409/preview,,The Avery Brundage Collection,B62P205,2026-06-03,1,,,陶瓷,釉面瓷器,釉面瓷器,,
